id,smiles,veber_pass,ghose_pass,egan_pass,muegge_pass,pains_flag,sa_score,tice_agro_pass,hazard_any,covalent_warhead_any,structural_alert_hits,green_chem_proxy,desirability
chlorphenesin-carbamate,NC(=O)OCC(O)COc1ccc(Cl)cc1,1,0,1,1,0,1.56,1,0,0,,2.685,0.6577
chlorphenoxamine,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,1,1,1,1,0,1.97,1,0,0,,2.262,0.7331
chlorthenoxazine,O=C1NC(CCCl)Oc2ccccc21,1,0,1,1,0,1.87,1,0,1,haloacetamide_warhead,2.717,0.7505
cianopramine,CN(C)CCCN1c2ccccc2CCc2ccc(C#N)cc21,1,1,1,1,0,2.09,1,0,0,,2.011,0.7737
ciclazindol,OC1(c2cccc(Cl)c2)C2=NCCCN2c2ccccc21,1,1,1,1,0,2.788,1,0,0,,3.083,0.7883
ciclopramine,CNC1CCN2c3ccccc3CCc3cccc1c32,1,1,1,1,0,2.65,1,0,0,,2.233,0.7957
cidoxepin,CN(C)CCC=C1c2ccccc2COc2ccccc21,1,1,1,1,0,2.154,1,0,0,,1.975,0.7647
ciladopa,COc1ccc([C@H](O)CN2CCN(c3cccccc3=O)CC2)cc1OC,1,1,1,1,0,2.383,1,0,0,,2.262,0.6841
cinfenine,CN(C/C=C/c1ccccc1)CCOC(c1ccccc1)c1ccccc1,1,1,1,0,0,2.35,1,0,0,,1.962,0.6149
cinitapride,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,1,1,1,1,0,2.194,1,0,0,cyp_aniline,2.27,0.5966
cinperene,O=C1CCC(c2ccccc2)(C2CCN(C/C=C/c3ccccc3)CC2)C(=O)N1,1,1,1,1,0,2.798,1,0,0,,2.326,0.7722
cinromide,CCNC(=O)/C=C/c1cccc(Br)c1,1,0,1,1,0,1.412,1,0,1,acrylamide_warhead,2.297,0.7277
cintriamide(cintramide),COc1cc(/C=C/C(N)=O)cc(OC)c1OC,1,0,1,1,0,1.39,1,0,1,acrylamide_warhead,1.982,0.6806
cinuperone,O=C(CCCN1CCN(c2cc3ccccc3cn2)CC1)c1ccc(F)cc1,1,1,1,1,0,2.595,1,0,0,cyp_pyridine_heme,2.992,0.7309
citalopram,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1,1,1,1,0,2.36,1,0,0,,2.62,0.7803
citenamide,NC(=O)C1c2ccccc2C=Cc2ccccc21,1,0,1,1,0,2.335,1,0,0,,2.183,0.6634
clazolam,CN1C(=O)CN2CCc3ccccc3C2c2cc(Cl)ccc21,1,1,1,1,0,2.757,1,0,0,,3.023,0.7634
clemeprol,CN(C)CC(O)C(c1ccccc1)c1ccc(Cl)cc1,1,1,1,1,0,2.247,1,0,0,,2.315,0.7223
climazolam,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,1,1,1,1,0,2.727,1,0,0,,3.763,0.7222
clobetasol,CC1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC2(C)[C@@]1(O)C(=O)CCl,1,1,1,1,0,4.087,1,0,1,acrylamide_warhead; haloacetamide_warhead,3.261,0.7409
clobetasol-propionate,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,1,1,1,0,4.176,1,0,1,acrylamide_warhead; haloacetamide_warhead,3.28,0.6905
clofexamide,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,1,0,1,1,0,1.13,1,0,0,,2.189,0.7239
clomacran,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,1,1,1,1,0,2.32,1,0,0,cyp_aniline,2.562,0.7928
clopipazan,CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1,1,1,1,1,0,2.524,1,0,0,,2.899,0.7297
clothiapine(clotiapine),CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,1,1,1,1,0,2.527,1,0,0,,3.13,0.7693
clovoxamine,COCCCC/C(=N\OCCN)c1ccc(Cl)cc1,1,0,1,1,0,1.13,1,0,0,,2.189,0.6099
cloxazolam,O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1,1,1,1,1,0,2.828,1,0,0,,3.794,0.7716
cloxypendyl,OCCN1CCN(CCCN2c3ccccc3Sc3cc(Cl)cnc32)CC1,1,1,1,1,0,2.4,1,0,0,cyp_pyridine_heme,3.118,0.7698
cormethasoneacetate(cormetasone-acetate),CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1,1,1,1,0,4.21,1,0,1,acrylamide_warhead,3.952,0.7205
cropropamide,C/C=C/C(=O)N(CCC)C(CC)C(=O)N(C)C,1,0,1,1,0,1.0,1,0,1,acrylamide_warhead,1.152,0.7092
cyamemazine,CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,1,1,1,1,0,2.381,1,0,0,,2.169,0.7783
cyclazodone,O=C1N=C(NC2CC2)OC1c1ccccc1,1,0,1,1,0,2.22,1,0,0,,2.383,0.7606
cypenamine,NC1CCCC1c1ccccc1,1,0,1,0,0,1.895,1,0,0,,1.486,0.7518
cyprazepam,ON1CC(=NCC2CC2)N=c2ccc(Cl)cc2=C1c1ccccc1,1,1,1,1,0,2.564,1,0,0,,3.114,0.7744
dabelotine,CN1CCCc2cccc(OCC3CNCCO3)c21,1,0,1,1,0,1.96,1,0,0,,2.052,0.7916
daledalin,CNCCCC1(C)CN(c2ccccc2)c2ccccc21,1,1,1,1,0,2.278,1,0,0,,1.891,0.7828
damotepine,CN(C)CC1=Cc2ccccc2Sc2ccccc21,1,0,1,1,0,2.218,1,0,0,,2.075,0.7787
danitracen,CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1,1,1,1,1,1,2.48,1,0,0,,2.233,0.3749
dapoxetine,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1,1,1,1,1,0,2.474,1,0,0,,1.97,0.694
dazepinil,CC1=Nc2ccccc2CC(c2ccccc2)N1C,1,0,1,1,0,2.398,1,0,0,,2.028,0.7686
declenperone,O=C(c1ccc(F)cc1)C1CCN(CCCn2c(=O)[nH]c3ccccc32)CC1,1,1,1,1,0,2.524,1,0,0,cyp_imidazole_heme,3.052,0.7372
deflazacort,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,1,1,1,1,0,4.574,1,0,1,acrylamide_warhead,2.612,0.6724
delergotrile,CN1C[C@@H](CC#N)CC2c3cccc4[nH]cc(c34)C[C@H]21,1,1,1,1,0,2.985,1,0,0,,2.274,0.7962
delorazepam,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,1,1,1,1,0,2.37,1,0,0,,3.597,0.7736
demexiptiline,CNCCON=c1c2ccccc2ccc2ccccc12,1,1,1,1,0,2.27,1,0,0,,2.195,0.697
denzimol,OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,1,1,1,1,0,2.487,1,0,0,,2.141,0.7063
depramine,CN(C)CCCN1c2ccccc2C=Cc2ccccc21,1,1,1,1,0,2.154,1,0,0,,1.975,0.7777
desflurane,FC(F)OC(F)C(F)(F)F,1,0,1,0,0,1.0,1,0,0,,5.3,0.7241
desomorphine,CN1CCC23c4c5ccc(O)c4OC2CCCC3C1C5,1,1,1,1,0,3.974,1,0,0,,2.432,0.78
dexclamol,CC(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,1,1,1,1,0,3.42,1,0,0,,2.331,0.7582
dextromoramide(levomoramideandracemoramide),CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,1,1,1,1,0,2.654,1,0,0,,2.23,0.7627
dextrorphan,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,1,0,1,1,0,2.754,1,0,0,,1.998,0.7596
dezinamide,NC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,1,0,1,1,0,1.624,1,0,0,,3.976,0.7442
dezocine,CC12CCCCCC(Cc3ccc(O)cc31)C2N,1,0,1,1,0,3.21,1,0,0,,1.733,0.6778
diacetylnalorphine,C=CCN1CCC23c4c5ccc(OC(C)=O)c4OC2C(OC(C)=O)C=CC3C1C5,1,1,1,1,0,4.606,1,0,0,,2.738,0.6791
dibenzepin,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,1,1,1,1,0,2.157,1,0,0,,2.223,0.7446
dicarbine,Cc1ccc2c(c1)C1CN(C)CCC1N2,1,0,1,1,0,2.204,1,0,0,cyp_aniline,1.869,0.7573
dichlormezanone,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)c(Cl)c1,1,0,1,1,0,1.874,1,0,0,,3.476,0.6834
diclofensine,COc1ccc2c(c1)CN(C)CC2c1ccc(Cl)c(Cl)c1,1,1,1,1,0,2.367,1,0,0,,3.236,0.7653
diethazine,CCN(CC)CCN1c2ccccc2Sc2ccccc21,1,1,1,1,1,2.07,1,0,0,,2.062,0.3913
difencloxazine,Clc1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,1,1,1,1,0,2.318,1,0,0,,2.627,0.7163
diflorasone-diacetate,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,0,1,1,0,4.519,1,0,1,acrylamide_warhead,3.418,0.6985
difluprednate,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,0,1,1,0,4.276,0,0,1,acrylamide_warhead,3.387,0.6744
dimemorfan,Cc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,1,0,1,1,0,2.73,1,0,0,,1.825,0.7601
dimeprozan,COc1ccc2c(c1)/C(=C/CCN(C)C)c1ccccc1O2,1,1,1,1,0,2.174,1,0,0,,2.099,0.6934
dimesone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(C)C(=O)CO,1,1,1,1,0,4.073,1,0,1,acrylamide_warhead,2.644,0.7496
dimetacrine,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,1,1,1,1,0,2.01,1,0,0,,1.853,0.7858
dinazafone,C=C(C)CNCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1,1,1,1,1,0,1.96,1,0,0,,2.54,0.661
doliracetam,NC(=O)CN1C(=O)C(c2ccccc2)c2ccccc21,1,1,1,1,0,2.55,1,0,0,,2.4,0.7696
dosulepin,CN(C)CC/C=C1/c2ccccc2CSc2ccccc21,1,1,1,1,0,2.154,1,0,0,,1.975,0.7837
doxefazepam,O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO,1,1,1,1,0,2.568,1,0,0,,3.634,0.7355
doxenitoin,O=C1NCNC1(c1ccccc1)c1ccccc1,1,0,1,1,0,2.25,1,0,0,,2.293,0.7685
doxibetasol,CC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,1,1,1,0,4.067,1,0,1,acrylamide_warhead,2.674,0.7402
drocinonide,CC1(C)O[C@@H]2C[C@H]3C4CCC5CC(=O)CCC5(C)[C@@]4(F)[C@@H](O)CC3(C)[C@]2(C(=O)CO)O1,1,1,1,1,0,4.52,1,0,0,,2.944,0.7492
dulozafone,CN(C(=O)CN(CCO)CCO)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,1,1,1,1,0,1.9,1,0,0,,3.217,0.6247
enpiprazole,Cn1cc(CCN2CCN(c3ccccc3Cl)CC2)cn1,1,1,1,1,0,1.945,1,0,0,,2.764,0.7815
enprazepine,C=C1c2ccccc2CN(CCCN(C)C)c2ccccc21,1,1,1,1,0,2.13,1,0,0,,1.933,0.785
eprobemide,O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,1,0,1,1,0,1.48,1,0,0,,2.489,0.7714
eptazocine,CN1CCC2(C)CC(Cc3ccc(O)cc32)C1,1,0,1,1,0,2.17,1,0,0,,1.773,0.7558
eterobarb,CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,1,1,1,1,0,1.635,1,0,0,,2.163,0.6794
ethotoin,CCN1C(=O)NC(c2ccccc2)C1=O,1,0,1,1,0,1.923,1,0,0,,2.182,0.7298
ethyl-chloride,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,1,1,1,1,0,2.6,1,0,0,,3.607,0.7272
etizolam,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,1,1,1,1,0,2.578,1,0,0,cyp_terminal_thiophene,3.294,0.7162
etrabamine,CNC1CCc2ncsc2C1,1,0,1,0,0,1.42,1,0,0,,1.918,0.7529
etryptamine,CCC(N)Cc1c[nH]c2ccccc12,1,0,1,0,0,1.83,1,0,0,,1.762,0.7553
fenaclon,O=C(CCCl)NCCc1ccccc1,1,0,1,1,0,1.194,1,0,1,haloacetamide_warhead,2.152,0.7305
fenadiazole,O=C1C=CC=C/C1=C1/NN=CO1,1,0,1,0,0,1.94,0,0,1,acrylamide_warhead,2.6,0.6982
fezolamine,CN(C)CCCn1cc(-c2ccccc2)c(-c2ccccc2)n1,1,1,1,1,0,2.21,1,0,0,,2.091,0.7418
fletazepam,Fc1ccccc1C1=NCCN(CC(F)(F)F)c2ccc(Cl)cc21,1,1,1,1,0,2.248,1,0,0,,5.087,0.7641
fluanisone,COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,1,1,1,1,0,2.113,1,0,0,,2.672,0.7175
flucindol,CN(C)C1CCc2[nH]c3c(F)cc(F)cc3c2C1,1,0,1,1,1,2.146,1,0,0,,3.224,0.3929
fluciprazine,C#CC1(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)CCCCC1,1,1,1,1,0,2.077,1,0,0,,2.482,0.7653
fludiazepam,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,1,1,1,1,0,2.32,1,0,0,,3.514,0.7634
flumethasone(flumetasoneanddiflorasone),C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1,1,1,1,0,4.357,1,0,1,acrylamide_warhead,3.342,0.7312
flumethasone21pivalate(flumetasone-pivalate),C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,1,0,1,1,0,4.461,1,0,1,acrylamide_warhead,3.293,0.7156
flunisolide,CC1(C)O[C@@H]2CC3[C@@H]4C[C@H](F)C5=CC(=O)C=CC5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1,1,1,1,0,4.72,1,0,1,acrylamide_warhead,3.077,0.7392
flunisolide-acetate,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@H]3C(O)CC12C,1,1,1,1,0,4.803,1,0,1,acrylamide_warhead,3.121,0.7277
fluocinolone,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,1,1,1,1,0,4.373,0,0,1,acrylamide_warhead,3.456,0.6604
fluocinolone-acetonide,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1,1,1,1,0,4.74,1,0,1,acrylamide_warhead,3.65,0.7437
fluocortin-butyl,CCCCOC(=O)C(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,1,1,1,0,4.413,1,0,1,acrylamide_warhead,2.678,0.6638
fluocortolone,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,1,1,1,1,0,4.317,1,0,1,acrylamide_warhead,2.674,0.7576
fluorometholone,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,1,1,1,0,4.067,1,0,1,acrylamide_warhead,2.674,0.75
fluperlapine,CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,1,1,1,1,0,2.481,1,0,0,,2.969,0.7765
fluperolone(fluperolone-acetate),CC(=O)O[C@@H](C)C(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,1,1,1,0,4.17,1,0,1,acrylamide_warhead,2.811,0.7099
fluprednidene,C=C1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@]2(C)[C@@]1(O)C(=O)CO,1,1,1,1,0,3.946,1,0,1,acrylamide_warhead,2.834,0.7283
fluprednisolone,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,1,1,1,1,0,4.083,1,0,1,acrylamide_warhead,2.795,0.7048
fluprednisolone-valerate,CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,1,1,1,1,0,4.183,1,0,1,acrylamide_warhead,2.752,0.7116
fluradoline,CNCCSC1=Cc2cc(F)ccc2Oc2ccccc21,1,1,1,1,0,2.258,1,0,0,,2.83,0.774
flurandrenolide(fludroxycortide),CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1,1,1,1,0,4.62,1,0,1,acrylamide_warhead,3.011,0.7474
fluspiperone,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccc(F)cc1)c1ccc(F)cc1,1,1,1,1,0,3.13,1,0,0,,3.587,0.7606
flutoprazepam,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC1CC1,1,1,1,1,0,2.564,1,0,0,,3.614,0.7754
furfenorex,CC(Cc1ccccc1)N(C)Cc1ccco1,1,0,1,1,0,1.89,1,0,0,cyp_terminal_furan,1.686,0.7319
galantamine,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,1,1,1,1,0,3.535,1,0,0,,2.348,0.6958
gamfexine,CN(C)CCC(c1ccccc1)C1CCCCC1,1,0,1,1,0,1.534,1,0,0,,1.249,0.7659
guanoxyfen,N=C(N)NCCCOc1ccccc1,1,0,1,0,0,1.27,0,0,0,,1.917,0.6143
halazepam,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,1,1,1,1,0,2.318,1,0,0,,4.634,0.7689
halometasone,C[C@@H]1CC2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1,1,1,1,1,4.377,1,0,1,acrylamide_warhead,3.918,0.3585
heptabarb,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,1,0,1,1,0,1.322,1,0,0,,1.941,0.7134
hepzidine,CN1CCC(OC2c3ccccc3CCc3ccccc32)CC1,1,1,1,1,0,2.346,1,0,0,,2.118,0.7639
homochlorcyclizine,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1,1,1,1,0,2.298,1,0,0,,2.514,0.7825
homofenazine(homophenazine),OCCN1CCCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1,1,1,1,0,2.446,1,0,0,,4.092,0.7464
hydrocortisone-acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,1,1,1,0,3.791,1,0,1,acrylamide_warhead,2.195,0.6986
hydrocortisone-buteprate,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,0,1,1,0,3.907,1,0,1,acrylamide_warhead,2.171,0.6789
hydrocortisone-butyrate,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,1,1,1,0,3.81,1,0,1,acrylamide_warhead,2.141,0.7023
hydromorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,1,1,1,1,0,4.064,1,0,0,,2.601,0.7792
hydroxypethidine,CCOC(=O)C1(c2cccc(O)c2)CCN(C)CC1,1,0,1,1,0,1.44,1,0,0,,1.805,0.7312
icometasone-enbutate,CCCC(=O)O[C@]1(C(=O)COC(C)=O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,1,0,1,1,0,4.263,0,0,1,acrylamide_warhead; haloacetamide_warhead,2.795,0.613
iminophenimide,CCC1(c2ccccc2)NCC(=O)NC1=O,1,0,1,1,0,1.87,0,0,0,,2.083,0.7487
indalpine,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,1,0,1,1,0,1.83,1,0,0,,1.88,0.7902
intriptyline,CN(C)CC#CC=C1c2ccccc2C=Cc2ccccc21,1,1,1,1,0,2.319,1,0,0,,1.922,0.7341
iprindole,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,1,1,1,1,1,2.575,1,0,0,,1.723,0.3897
iproniazid,CC(C)NNC(=O)c1ccncc1,1,0,1,0,0,1.21,0,0,0,cyp_pyridine_heme,1.956,0.703
isomethadone,CCC(=O)C(c1ccccc1)(c1ccccc1)C(C)CN(C)C,1,1,1,1,0,1.953,1,0,0,,1.556,0.7414
isoprednidene,C=C1CC2C3C=CC4=CC(=O)CCC4(C)C3C(O)CC2(C)[C@@]1(O)C(=O)CO,1,1,1,1,0,3.926,1,0,1,acrylamide_warhead,2.246,0.6844
isothamine(profenamine),CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,1,1,1,0,1,2.298,1,0,0,,2.014,0.3724
ketipramine(ketimipramine),CN(C)CCCN1c2ccccc2CC(=O)c2ccccc21,1,1,1,1,0,2.111,1,0,0,,2.056,0.7306
ketorfanol,O=C1CC[C@H]2[C@H]3Cc4cccc(O)c4[C@@]2(CCN3CC2CC2)C1,1,1,1,1,0,3.18,1,0,0,,2.371,0.739
levoprotiline(oxaprotiline),CNC[C@H](O)CC12CCC(c3ccccc31)c1ccccc12,1,1,1,1,0,2.96,1,0,0,,2.453,0.6622
lirequinil,CCO[C@H]1CCN(C(=O)c2cc(-c3ccccc3)c(=O)n3c2-c2cc(Cl)ccc2CC3)C1,1,1,1,1,0,3.271,1,0,0,cyp_pyridine_heme,3.316,0.6671
litoxetine,c1ccc2cc(COC3CCNCC3)ccc2c1,1,0,1,1,0,1.96,1,0,0,,1.933,0.7683
lobeline,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,1,1,1,1,0,2.809,1,0,0,,1.933,0.74
lodaxaprine,OC1CCN(c2ccc(-c3ccccc3Cl)nn2)CC1,1,1,1,1,0,2.05,1,0,0,,2.883,0.7804
lorcinadol,Clc1ccc(N2CCN(C/C=C/c3ccccc3)CC2)nn1,1,1,1,1,0,2.137,1,0,0,,2.847,0.7949
loreclezole,Cl/C(=C\n1cncn1)c1ccc(Cl)cc1Cl,1,0,1,1,0,2.02,1,0,0,,4.225,0.717
losindole,CN1C[C@@H]2Cc3ccc(Cl)cc3[C@@H](c3ccccc3)[C@@H]2C1,1,1,1,1,0,3.128,1,0,0,,2.691,0.7632
maroxepin,CN1CCC2=C(CC1)c1ccccc1Oc1ccccc12,1,1,1,1,0,2.504,1,0,0,,2.275,0.7594
mazapertine,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCC3)c2)CC1,1,1,1,1,0,2.42,1,0,0,,2.284,0.7504
medifoxamine,CN(C)CC(Oc1ccccc1)Oc1ccccc1,1,0,1,1,0,1.78,1,0,0,,1.874,0.7176
mefeclorazine,COc1ccc(CCN2CCN(c3cccc(Cl)c3)CC2)cc1OC,1,1,1,1,0,2.07,1,0,0,,2.68,0.771
menitrazepam,CN1C(=O)CN=C(C2=CCCCC2)c2cc([N+](=O)[O-])ccc21,1,1,1,1,0,2.04,1,0,0,,2.418,0.6667
mephenytoin,CCC1(c2ccccc2)NC(=O)N(C)C1=O,1,0,1,1,0,1.87,1,0,0,,2.083,0.7395
mephobarbital(methylphenobarbital),CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,1,0,1,1,0,1.941,1,0,0,,2.187,0.7289
mepiprazole,Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)n[nH]1,1,1,1,1,0,1.945,1,0,0,,2.764,0.7975
meprednisone,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,1,1,1,1,0,3.872,1,0,1,acrylamide_warhead,2.21,0.7279
metaclazepam,COCC1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1C,1,1,1,1,0,2.427,1,0,0,,3.33,0.7331
metamfepramone,CC(C(=O)c1ccccc1)N(C)C,1,0,1,0,0,1.424,1,0,0,,1.471,0.6904
metapramine,CNC1Cc2ccccc2N(C)c2ccccc21,1,0,1,1,0,2.36,1,0,0,,2.033,0.7683
metaxalone,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,1,0,1,1,0,1.77,1,0,0,,2.017,0.6974
metazocine,CC1C2Cc3ccc(O)cc3C1(C)CCN2C,1,0,1,1,0,2.42,1,0,0,,1.773,0.7473
metetoin,CCC1(c2ccccc2)C(=O)NC(=O)N1C,1,0,1,1,0,1.87,1,0,0,,2.083,0.7391
methastyridone,CC1(C)NC(=O)C(/C=C/c2ccccc2)O1,1,0,1,1,0,1.901,1,0,0,,1.916,0.7534
methiomeprazine(levometiomeprazine),CSc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,1,1,1,0,0,2.318,1,0,0,,2.127,0.723
methsuximide(mesuximide),CN1C(=O)CC(C)(c2ccccc2)C1=O,1,0,1,1,0,1.85,1,0,0,,1.933,0.7134
methylprednisolone-aceponate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,1,1,1,0,4.15,1,0,1,acrylamide_warhead,2.233,0.6984
